tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls,screen_name
1664467279948521474,"Just now, Senators from both parties voted to protect our hard-earned economic progress and prevent a first-ever default.

No one gets everything they want in a negotiation, but make no mistake: this bipartisan agreement is a big win for our economy and the American people.

Our work is far from finished, but I look forward to signing this bill into law as soon as possible and addressing the American people directly tomorrow.",en,Retweet,158,35124,5497,5526,4058917.0,2023-06-01 23:01:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,JoeBiden
1664400201635749895,"—12.7 million new jobs
—Unemployment is at a 50-year-low
—Historic 800,000 new manufacturing jobs
—Reduced the deficit by a record $1.7 trillion

Our invest in America agenda is working. https://t.co/MFTQRFieUW",en,Tweet,55,13036,2780,8678,2145010.0,2023-06-01 18:35:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/FxkjJVqWwAAhH7R.jpg,JoeBiden
1664285862245601281,"Pride stands for courage. It stands for justice. And it stands for love.

During Pride Month, we celebrate generations of LGBTQ+ people who have fought to make the possibilities of our nation real for every American, and we remain committed to delivering equality for all. https://t.co/BJOcnWWz1p",en,Tweet,116,28474,4401,10441,2799331.0,2023-06-01 11:00:45,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,"https://pbs.twimg.com/media/Fxi7HYfaMAAOdf_.jpg,https://pbs.twimg.com/media/Fxi7ImraEAQEGUz.jpg,https://pbs.twimg.com/media/Fxi7J1iakAA6LA7.jpg",JoeBiden
1664261182713217026,"Happy Pride, America.
 
This month, in the face of cruel attacks on LGBTQI+ rights across the country, we celebrate the LGBTQI+ Americans who are fiercely and unapologetically fighting for freedom and equality – and reaffirm that their rights are human rights. https://t.co/JLeEdl0eYB",en,Retweet,267,69244,11874,21144,9004373.0,2023-06-01 09:22:41,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,photo,https://pbs.twimg.com/media/FxikuZWWwAANqjl.jpg,JoeBiden
1664081077248442368,"It’s time for Congress to ban assault weapons and high-capacity magazines, require safe storage of firearms, eliminate gun manufacturers’ immunity from liability, and require background checks for all gun sales.",en,Tweet,73,20236,3426,10754,2379789.0,2023-05-31 21:27:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1664000050136064001,"Annual inflation has been nearly cut in half from its peak last year.

We’re making continued progress lowering costs for families.",en,Tweet,42,7163,1224,9359,1899266.0,2023-05-31 16:05:02,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1663945994608824322,"Our infrastructure investments have led to repairs on over 4,900 bridges and 69,000 miles of road.

It’s about strengthening our economy and creating good-paying jobs. https://t.co/0F9MsOBvwJ",en,Tweet,18,6495,1425,1930,1117925.0,2023-05-31 12:30:14,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/FxeGDAMWYAQYqTT.jpg,JoeBiden
1663696843358756864,Our bipartisan budget agreement is good news for the American people. https://t.co/aGIBDfILwX,en,Tweet,32,5967,1199,2383,1324338.0,2023-05-30 20:00:12,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/FxajcfWX0AE6c_W.png,JoeBiden
1663674159237414913,"The bipartisan budget agreement prevents what could have been a catastrophic default and would have led to an economic recession, retirement accounts devastated, and millions of jobs lost.",en,Tweet,14,4934,844,1560,895337.0,2023-05-30 18:30:03,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1663632067144347655,"Our bipartisan budget agreement protects Congressional Democrats’ and my key priorities and legislative accomplishments, including the Bipartisan Infrastructure Law, the CHIPS and Science Act, the PACT Act, and the Inflation Reduction Act -- the most aggressive action in our history to tackle the climate crisis, invest in environmental justice, and create millions of clean energy manufacturing jobs.",en,Tweet,25,4845,934,1357,1060350.0,2023-05-30 15:42:48,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/FxZbBMgXwAUBo3F.jpg,JoeBiden
1663153393685200896,"On Memorial Day, we honor America's fallen heroes who gave their last full measure of devotion to this nation.

We'll never be able to repay the debt we owe them.

But today, we rededicate ourselves to the work for which they gave their lives, and we recommit to supporting the loved ones they left behind.",en,Retweet,90,32514,5744,5002,4130778.0,2023-05-29 08:00:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,JoeBiden
1662952595659390976,"Speaker McCarthy and I reached a bipartisan budget agreement that will prevent the worst possible crisis – a default for the first time in our nation’s history.
 
This deal is good news for the American people.

I strongly urge Congress to pass the agreement right away. https://t.co/6gQH4jvGV2",en,Retweet,174,26502,5729,4296,3558167.0,2023-05-28 18:42:49,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,photo,https://pbs.twimg.com/media/FxP-kQSXgAILGo4.png,JoeBiden
1662948440400068611,Tune in as I deliver remarks on reaching a bipartisan budget agreement. https://t.co/txWaZvF5Xg,en,Retweet,53,7483,1598,1453,1886629.0,2023-05-28 18:26:18,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,https://twitter.com/i/broadcasts/1eaKbrAQpDXKX,,,JoeBiden
1662639703764484096,"Earlier this evening, Speaker McCarthy and I reached a budget agreement in principle.
 
It is an important step forward that reduces spending while protecting critical programs for working people and growing the economy for everyone. And, the agreement protects my and Congressional Democrats’ key priorities and legislative accomplishments.
 
The agreement represents a compromise, which means not everyone gets what they want. That’s the responsibility of governing.
 
And, this agreement is good news for the American people, because it prevents what could have been a catastrophic default and would have led to an economic recession, retirement accounts devastated, and millions of jobs lost.
 
Over the next day, our negotiating teams will finalize legislative text and the agreement will go to the United States House and Senate. I strongly urge both chambers to pass the agreement right away.",en,Retweet,292,45584,6965,5223,6643507.0,2023-05-27 21:59:30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,JoeBiden
1662570898296061960,"When young people ask what makes me hopeful for future generations, the answer is simple.

It’s you. https://t.co/KLruBh2Wjq",en,Tweet,51,14408,1845,8038,2035279.0,2023-05-27 17:26:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/FxKjZ3QXoAQ0Pik.jpg,JoeBiden
1662490873244860416,"How many more parents must live their worst nightmare before we stand up to the gun lobby to establish universal background checks, national red flag laws, require safe storage of firearms, and end immunity from liability for gun manufacturers? https://t.co/YJPs12zI6F",en,Tweet,22,9403,1746,4634,1231493.0,2023-05-27 12:08:06,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/FxJanywXgAIgSZ2.jpg,JoeBiden
1662247242143526912,"Right now, antisemitic incidents are at a record high in America.
 
It's despicable. And silence is complicity.
 
Under my presidency, we’ll continue to condemn hate wherever it rears its head, including by putting forward the first-ever national strategy to combat antisemitism. https://t.co/gMwK6uXYsE",en,Retweet,93,17626,3307,8842,2946716.0,2023-05-26 20:00:00,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,photo,https://pbs.twimg.com/media/FxFl5ykWcAMsRtj.jpg,JoeBiden
1662190630167011328,Assault weapons have been used time and again in mass killings of innocent children and people. It’s time for Congress to ban them.,en,Tweet,98,21375,3362,21576,2649456.0,2023-05-26 16:15:02,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1662143585544814597,"Since I’ve been in office, we’ve seen 10.5 million new small business applications—the highest two years on record. 

They’re the engine of our economy, the soul of our communities, and one of the best investments America can make. https://t.co/tlchzvxx1N",en,Tweet,21,4798,863,1970,784015.0,2023-05-26 13:08:06,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/FxEew_EXwA4Ai4G.jpg,JoeBiden
1662109872622649346,"We’re proposing a new rule to make it mandatory for all U.S. airlines to compensate you with meals, hotels, taxis, rebooking fees, and cash miles or travel vouchers when they’re the ones to blame for cancellation or delay.

It matters for hardworking families. https://t.co/JXBv6XaQCr",en,Tweet,142,20515,2337,9317,2774872.0,2023-05-26 10:54:08,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/FxEAGo3WAAMJGoo.jpg,JoeBiden
1661878334408515585,"Defaulting on the debt—including trillions incurred under Donald Trump—could mean seniors missing Social Security checks and millions of jobs lost.

It sounds like the head of the Republican Party thinks that’s a price worth paying to elect Republicans. https://t.co/fHbRqviI9j",en,Tweet,133,27121,9592,5715,3146688.0,2023-05-25 19:34:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/FxAthVtXwAAfoHh.jpg,JoeBiden
1661839597909712940,"Trickle-down economics doesn’t work. 

That’s why we’re rebuilding an economy from the bottom up and the middle out.",en,Tweet,37,9844,1589,10068,1709867.0,2023-05-25 17:00:10,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1661800660570980352,"Guns remain the number one killer of children in America.

It’s time to act. https://t.co/v7JgfN6QTZ",en,Tweet,52,8988,1766,11620,2192207.0,2023-05-25 14:25:26,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1661800553981067264/vid/1080x1920/kmoxUyd542lRSa1M.mp4?tag=16,JoeBiden
1661760329758507011,"Heads up for travelers this Memorial Day weekend:

We launched https://t.co/Qybz3gXfK9: If your flight was canceled or delayed because of an airline, you can check the dashboard to see how you could be compensated.",en,Tweet,75,3203,815,456,802709.0,2023-05-25 11:45:11,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,http://flightrights.gov,,,JoeBiden
1661726311667081216,"Today, America mourns the murder of George Floyd three years later.

I'll never forget Gianna Floyd's words: “Daddy changed the world.”

He has – unifying people of every race and generation in peace and with purpose to say: Enough.
 
Hate can never have safe harbor in America. https://t.co/8lrRIkiIMI",en,Retweet,195,16630,3010,10716,5023456.0,2023-05-25 09:30:00,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,video,https://video.twimg.com/amplify_video/1661713933718175744/vid/1080x1920/yf3R78IFj0awS_sZ.mp4?tag=16,JoeBiden
1661716038508072960,"George Floyd’s murder exposed for many what Black and Brown communities have long known and experienced – that we must make a commitment to ensure that America lives up to its founding promise of fair and impartial justice for all.

Today, three years after his murder, let us build on the progress we have made and recommit to changing hearts and minds as well as laws and policies.",en,Retweet,91,10882,2055,10900,3495803.0,2023-05-25 08:49:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,JoeBiden
1661530118458683394,"No matter what happens, you can hear Ron DeSantis’ agenda loud and clear. https://t.co/5QmgvfiTgQ",en,Tweet,1138,63163,14655,7956,8471677.0,2023-05-24 20:30:24,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1661530022652329986/vid/1080x1350/I3nQ3p0MAKMp4Cg6.mp4?tag=16,JoeBiden
1661496322980028423,This link works: https://t.co/9PzIJkseYI,en,Tweet,871,114847,20797,14135,14499090.0,2023-05-24 18:16:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://secure.actblue.com/donate/social-bfp-may-2023?refcode=social_20230524_jb_tw_1,,,JoeBiden
1661468362235412481,"It's been a year since Robb Elementary School in Uvalde, Texas turned into another tragedy in America.

A year of missed birthdays.
A year of every day joys – his smile, her laugh – gone.

Today, we mourn the 19 children and two educators stolen from us by gun violence.",en,Retweet,30,10717,2227,1763,1334974.0,2023-05-24 16:25:00,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,,,JoeBiden
1661134936521285632,"We’ve created over 12 million jobs since we’ve been in office, unemployment matches the lowest level since 1969, and we’re seeing the highest share of working-age people in the workforce since 2008. https://t.co/QZ8bS52ij5",en,Tweet,26,7895,1473,6970,1464766.0,2023-05-23 18:20:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/Fw2JZ3vWIAE8DoU.jpg,JoeBiden
1660798439171538945,"I just concluded a productive meeting with Speaker McCarthy about the need to prevent default and avoid a catastrophe for our economy.
 
We reiterated once again that default is off the table and the only way to move forward is in good faith toward a bipartisan agreement.
 
While there are areas of disagreement, the Speaker and I, and his lead negotiators Chairman McHenry and Congressman Graves, and our staffs will continue to discuss the path forward.",en,Retweet,152,25107,3456,9042,6100698.0,2023-05-22 20:02:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,JoeBiden
1660408885109305345,"Mr. President, what the people of Ukraine are defending and what you've achieved is a matter for the entire world to observe.
 
I speak for America when I say that we're in awe of what you've done so far. https://t.co/uPKsTXAJW0",en,Retweet,341,75325,10300,14559,7145793.0,2023-05-21 18:15:01,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,photo,https://pbs.twimg.com/media/Fwr1FDFWcAQTwNX.jpg,JoeBiden
1660316196909072390,"MAGA House Republicans are threatening a default that could cost us millions of jobs and trigger a recession.
 
All because they are demanding deep cuts that will hurt hardworking families – even while they protect tax breaks for the wealthy and corporations.

I’ve got a plan to continue reducing the deficit – if only they’d listen.",en,Retweet,717,46259,14732,21450,9087522.0,2023-05-21 12:06:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Fwqgx86WIAE-Aer.jpg,JoeBiden
1759971177877913790,"Coming Thursday, Feb 22, battery metals supply chain expert, Chris Berry @cberry1, joins host @arlenhansen on #TheKinvestorReport for ""#Graphite: The Overlooked Critical Mineral"". https://t.co/fJ1GPHRE0T",en,Tweet,0,9,3,0,5779.0,2024-02-20 11:00:02,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","#TheKinvestorReport,#Graphite",,video,https://video.twimg.com/amplify_video/1758240218094661632/vid/avc1/1280x720/o8aXZNqkn1HayyY-.mp4?tag=14,JoeBiden
1659702979614629888,The G7 is more united than ever. https://t.co/ZEcyPpdr21,en,Retweet,149,25403,3580,4833,3408278.0,2023-05-19 19:30:00,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,photo,"https://pbs.twimg.com/media/Fwg72gAWIAEeLDZ.jpg,https://pbs.twimg.com/media/Fwg73joXwAA0NGI.jpg,https://pbs.twimg.com/media/Fwg74NIWAAQKV7d.jpg",JoeBiden
1659319725359345665,"I'm proud of the progress we have made. 

We reduced the deficit in our first two years by $1.7 trillion. That includes more revenue by asking the wealthy and large corporations to begin to pay their fair share and cutting subsidies to Big Oil and Big Pharma. https://t.co/p6Y4cZWYTe",en,Tweet,247,13882,3325,10454,2956343.0,2023-05-18 18:07:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/FwcWesIWIAA9KLI.jpg,JoeBiden
1659012177817133062,I’m confident that Congressional leaders and I will reach an agreement on the budget and that America won’t default. https://t.co/uTxYbu0iI3,en,Retweet,38,7548,1394,3062,1441941.0,2023-05-17 21:45:00,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>",,,video,https://video.twimg.com/amplify_video/1659003074050965505/vid/1080x1920/_qKVTHwTtwYGtXBm.mp4?tag=16,JoeBiden
1659008430835658756,"Made a surprise visit to @EMILYsList to thank everyone for leading on the critical fight for women’s rights.

It’s about freedom. It’s about democracy. There is too much at stake to sit this out. https://t.co/rkyMyuMTAb",en,Tweet,15,4573,820,1573,836475.0,2023-05-17 21:30:07,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/FwX7W9qWAAAUYcy.jpg,JoeBiden
1658985812770398210,"To this year's Medal of Valor recipients:

Your bravery is inspiring. 

You have gone above and beyond the call of duty, exhibiting exceptional courage, and extraordinary decisiveness, regardless of your personal safety, in an attempt to save or protect human life. https://t.co/VRueiHIKIc",en,Tweet,8,4977,684,597,819515.0,2023-05-17 20:00:14,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/FwXmyazXsAA-PT5.jpg,JoeBiden
1658959709041221646,"Nancy Pelosi is going to go down in history as one of the most consequential speakers in the history of the United States of America. 

When Nancy was speaker, we never had to worry about whether a bill would pass. If she said she had the votes—she had the votes. Every time. https://t.co/AxgvGPjmJ9",en,Tweet,119,21998,3198,16414,3842587.0,2023-05-17 18:16:31,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1658959581349912576/vid/1080x1920/iEwy2Dehu3lmkqW9.mp4?tag=16,JoeBiden
1658933179405705216,"We had a productive meeting with congressional leaders yesterday. 

I'm confident that we'll get to an agreement on the budget, and America will not default. Every leader in the room understands the consequences if we fail to pay our bills. https://t.co/hw7RW7Aeu8",en,Tweet,21,3862,597,1090,2696893.0,2023-05-17 16:31:06,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/FwW26wWXwAEz3Ua.jpg,JoeBiden
1658921350390530048,"That’s about as clear as it gets. Donald Trump and MAGA Republicans are responsible for killing Roe v. Wade. And if you vote for them, they’ll go even further. https://t.co/IsPEy8pm7M",en,Tweet,925,87723,26533,24774,11510913.0,2023-05-17 15:44:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/FwWsKNsWcAI6IR7.jpg,JoeBiden
1658471867022467077,"My plan cuts wasteful spending on Big Oil and Big Pharma. 

MAGA Republicans’ bill cuts veterans’ health care, Meals on Wheels, and education. They’re showing us their values—loud and clear.",en,Tweet,31,11741,3075,9404,1836864.0,2023-05-16 09:58:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1658196835868049409,Students and educators deserve better than this. https://t.co/SDVXScLNL5,en,Tweet,87,20372,5516,12156,3021767.0,2023-05-15 15:45:08,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/FwMZN7YXwAcpFYn.jpg,JoeBiden
1658189261529571355,"We passed the PACT Act to help millions of veterans who were exposed to toxic substances during their military service.

Now, Republican members of Congress want to cut veterans’ programs, resulting in tens of millions fewer health care visits and putting our progress in danger.",en,Tweet,13,5755,1521,2714,899548.0,2023-05-15 15:15:02,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1658124330914525190,"My budget invests in working families by lowering costs on everything from health care to child care.

House Republicans' commitments invest in the biggest corporations and wealthiest Americans.

It's time for us to reward work, not wealth.",en,Tweet,25,6851,1518,5557,1589118.0,2023-05-15 10:57:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1657880217950601218,"How do MAGA Republicans choose to repay those who fought to defend our country?

They are proposing cutting veterans’ health care funding, which would result in as many as 30 million fewer veteran outpatient visits.",en,Tweet,54,18503,5362,15590,2943774.0,2023-05-14 18:47:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1657782072960851968,"We are expanding mental health care for our service members and veterans, to better honor our sacred obligation to the troops we send into harm’s way, and to care for them and their families when they are home.",en,Tweet,16,8503,1437,2731,1223996.0,2023-05-14 12:17:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1657750112955772930,"To moms everywhere, I wish you a happy Mother's Day.",en,Tweet,25,24294,2347,3677,2248068.0,2023-05-14 10:10:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1657538741047549952,Investing in America is the core of our work to build our economy from the middle out and the bottom up. https://t.co/d9m57doeKe,en,Tweet,18,5188,890,1962,1050362.0,2023-05-13 20:10:06,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/FwDCrwHWcAAfrcz.jpg,JoeBiden
1657525005461200897,To the Class of 2023: you are the reason I have never been more optimistic about the future of America. https://t.co/qY9L7oyXXY,en,Tweet,92,12346,1897,4748,1931665.0,2023-05-13 19:15:31,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1657524877425881088/vid/1080x1920/cJ3cH9lUSvqRS9Eo.mp4?tag=16,JoeBiden
1657469532569468929,"I’m proud to say we’ve created 800,000 manufacturing jobs on my watch.

Meanwhile, this is what House Republicans voted for. https://t.co/2qSfCwYvyd",en,Tweet,50,12793,3417,7938,2101340.0,2023-05-13 15:35:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/FwCDvTlXgAEhPuw.jpg,JoeBiden
1657441074455904256,"We should be honoring our veterans’ service and sacrifice.

Instead, MAGA Republicans want to make the largest cut to VA benefits in history so the super-wealthy can cheat on their taxes.",en,Tweet,30,11048,2902,10406,1623862.0,2023-05-13 13:42:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1657197993374654464,"We’re proposing a new rule later this year to make it mandatory for all U.S. airlines to compensate you with meals, hotels, taxis, rebooking fees, and cash miles or travel vouchers when they’re the ones to blame for cancellation or delay.

It matters for hardworking families. https://t.co/RctePSK8pq",en,Tweet,108,23807,3401,8394,4243154.0,2023-05-12 21:36:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/Fv-MxouWcAEFu4w.jpg,JoeBiden
1657153177089720320,"The last thing this country needs is a manufactured crisis.

But MAGA Republicans are creating exactly that by holding America’s economy hostage—all to try to force cuts to veterans’ benefits, education, health care, and more.",en,Tweet,58,19297,5323,12958,1878445.0,2023-05-12 18:38:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1657141875201961987,"We kept our promise to put the first Black woman on the Supreme Court, and we’ve appointed more Black women to the federal circuit courts than all previous presidents combined—and we’re not done yet. https://t.co/gOqUTTbW5W",en,Tweet,82,16652,2349,16316,3003574.0,2023-05-12 17:53:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/Fv9ZvIAX0AAZt_W.jpg,JoeBiden
1657112164694478869,"I increased the VA’s budget because too many veterans couldn’t get appointments.

The MAGA Republican budget would cut 30 million veterans' health care visits.",en,Tweet,23,11659,3168,3958,1108173.0,2023-05-12 15:55:02,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1657047252605575170,"We’ve created 12.7 million jobs—nearly 800,000 new manufacturing jobs.
Unemployment is at a 50-year low.
Workforce participation is at its highest in 15 years.

We're building an economy that leaves no one behind. https://t.co/LLG8PiE3Ms",en,Tweet,50,16652,3419,15508,2695201.0,2023-05-12 11:37:06,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/Fv8DrXgWIAAbS2A.jpg,JoeBiden
1656818744784502785,While voting to make it easier for the rich to cheat on their taxes. https://t.co/BQJ1XTIDXG,en,Tweet,111,26002,8212,9130,2905207.0,2023-05-11 20:29:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/Fv4z2eJXsAEb0I8.jpg,JoeBiden
1656784988765863936,My priorities yesterday were a little different from Donald Trump’s. https://t.co/H5toYPzZs5,en,Tweet,547,45615,10755,17177,5753182.0,2023-05-11 18:14:57,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1656784880183791616/vid/1080x1350/C54UkHr7pANuc_cT.mp4?tag=16,JoeBiden
1656726312302567426,"MAGA Republicans in Congress proposed budget cuts that would threaten veterans' housing services, medical care, and mental health care.

That could result in 30 million fewer veteran outpatient visits.

My budget honors our sacred obligation to care for our veterans.",en,Tweet,23,8591,2346,3724,919242.0,2023-05-11 14:21:47,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1656474139316695040,"There were not fine people on both sides of Charlottesville. 

The January 6th rioters were not good people. 

End of story. https://t.co/1Jc9yQwTvh",en,Tweet,1122,111099,30516,21466,13306421.0,2023-05-10 21:39:45,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,video,https://video.twimg.com/amplify_video/1656473484560850945/vid/1080x1920/alLe8_vaQGjoudat.mp4?tag=16,JoeBiden
1656467466145415171,"It’s simple, folks.

Do you want four more years of that?

If you don’t, pitch in to our campaign.
https://t.co/EwCflbYn22",en,Tweet,260,63178,13850,30568,8613341.0,2023-05-10 21:13:14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://secure.actblue.com/donate/social-bfp-may-2023?refcode=social_20230510_jb_tw_1,,,JoeBiden
1656392666471444487,"We have a sacred obligation to care for our veterans.

But MAGA Republicans seem to think differently. They’re proposing cuts that threaten veterans’ medical care, housing services, mental health care, and more.

All to help the super-wealthy cheat on their taxes.",en,Tweet,20,7914,1963,4842,1012241.0,2023-05-10 16:16:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1656376086412812290,"A record number of Americans have signed up for coverage through the Affordable Care Act on my watch.

Meanwhile, this is what House Republicans voted for. https://t.co/awttinprNq",en,Tweet,13,5225,1688,2016,850013.0,2023-05-10 15:10:07,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/FvyhQWnX0AI8KJE.jpg,JoeBiden
1656340834709536770,"Reminder: Under the previous president, Republicans voted to increase the debt limit three times. 

Three times.",en,Tweet,74,28875,7457,12984,3898890.0,2023-05-10 12:50:02,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
1656305621753384961,"I know how frustrating flight delays, cancellations, and rebookings are for travelers.

That’s why we launched https://t.co/Qybz3gXfK9: If your flight was canceled or delayed because of an airline, you can check the dashboard to see how you should be compensated.",en,Tweet,122,3823,739,1098,1359503.0,2023-05-10 10:30:07,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,http://flightrights.gov,,,JoeBiden
1656268074197155849,We have a few new folks joining the team to help get our message out across the country. You’ll be hearing a lot more from them soon — let’s finish the job! https://t.co/XXmIDsKkFv,en,Tweet,170,15003,3860,13683,3647634.0,2023-05-10 08:00:55,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,video,https://video.twimg.com/amplify_video/1656255421206724609/vid/1080x1920/1n7TG2p1bd97LvbW.mp4?tag=16,JoeBiden
1656081112815345665,"Inflation is now down 40% since last summer, and it's come down the last nine months in a row. We have more work to do, but we're trending in the right direction, and we're making real progress.",en,Tweet,153,19456,3792,20501,9508031.0,2023-05-09 19:38:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,JoeBiden
